mandal,date,year,month,week,rainfall,temp_min,temp_max,humidity_min,humidity_max
Hajipur,2023-02-05,2023,Feb,5,0.0,14.54,33.1,25.12,95.44
Hajipur,2023-02-12,2023,Feb,6,0.0,13.21428571428571,34.84285714285714,21.58571428571429,99.05714285714285
Hajipur,2023-02-19,2023,Feb,7,0.0,13.38571428571428,34.82857142857143,13.51428571428571,88.39999999999999
Hajipur,2023-02-26,2023,Feb,8,0.0,14.94285714285714,36.68571428571429,21.07142857142857,96.55714285714285
Hajipur,2023-03-05,2023,Mar,9,0.0,17.57142857142857,36.35714285714285,23.88571428571428,89.5
Hajipur,2023-03-12,2023,Mar,10,0.0,18.47142857142857,35.8,23.12857142857143,86.91428571428571
Hajipur,2023-03-19,2023,Mar,11,1.771428571428572,20.27142857142857,33.92857142857143,41.72857142857143,89.98571428571428
Hajipur,2023-03-26,2023,Mar,12,0.0,21.9,34.34285714285714,45.07142857142857,100.0
Hajipur,2023-04-02,2023,Apr,13,0.0,22.9,36.44285714285714,39.11428571428571,99.54285714285713
Hajipur,2023-04-09,2023,Apr,14,0.0,23.82857142857143,37.25714285714286,34.31428571428571,91.92857142857143
Hajipur,2023-04-16,2023,Apr,15,0.04285714285714286,24.48571428571429,39.87142857142857,24.87142857142857,75.94285714285715
Hajipur,2023-04-23,2023,Apr,16,1.042857142857143,24.02857142857143,40.75714285714286,21.12857142857143,83.42857142857143
Hajipur,2023-04-30,2023,Apr,17,0.7571428571428571,23.58571428571429,35.07142857142857,45.85714285714285,97.95714285714287
Hajipur,2023-05-07,2023,May,18,8.671428571428573,24.57142857142857,34.01428571428572,48.91428571428571,100.0
Hajipur,2023-05-14,2023,May,19,0.9571428571428572,24.6,40.65714285714286,28.8,87.74285714285715
Hajipur,2023-05-21,2023,May,20,0.9571428571428572,26.68571428571429,42.64285714285715,19.41428571428571,72.32857142857142
Hajipur,2023-05-28,2023,May,21,0.0,26.84285714285715,42.51428571428572,20.71428571428572,73.62857142857142
Hajipur,2023-06-04,2023,Jun,22,3.428571428571428,26.24285714285714,41.34285714285714,24.65714285714285,86.89999999999999
Hajipur,2023-06-11,2023,Jun,23,0.7857142857142857,27.34285714285715,42.6,23.08571428571429,80.44285714285715
Hajipur,2023-06-18,2023,Jun,24,0.3,30.27142857142857,41.0,26.08571428571429,60.64285714285715
Hajipur,2023-06-25,2023,Jun,25,1.628571428571429,26.95714285714286,37.44285714285714,45.62857142857143,85.05714285714285
Hajipur,2023-07-02,2023,Jul,26,3.7,25.3,32.94285714285714,65.65714285714286,95.7
Hajipur,2023-07-09,2023,Jul,27,14.25714285714286,25.72857142857143,34.8,61.18571428571429,99.84285714285714
Hajipur,2023-07-16,2023,Jul,28,14.7,24.54285714285714,33.35714285714285,70.18571428571428,100.0
Hajipur,2023-07-23,2023,Jul,29,13.91428571428571,24.22857142857143,28.64285714285714,89.11428571428571,99.64285714285714
Hajipur,2023-07-30,2023,Jul,30,38.77142857142857,24.3,31.02857142857143,80.52857142857144,99.7
Hajipur,2023-08-06,2023,Aug,31,2.071428571428572,25.65714285714285,31.91428571428571,80.88571428571429,100.0
Hajipur,2023-08-13,2023,Aug,32,0.04285714285714286,25.52857142857143,33.87142857142857,63.85714285714285,100.0
Hajipur,2023-08-20,2023,Aug,33,5.928571428571428,24.87142857142857,32.04285714285714,71.62857142857142,100.0
Hajipur,2023-08-27,2023,Aug,34,0.7714285714285715,25.22857142857143,33.32857142857143,81.35714285714286,100.0
Hajipur,2023-09-03,2023,Sep,35,1.314285714285714,24.07142857142857,35.77142857142857,56.41428571428571,100.0
Hajipur,2023-09-10,2023,Sep,36,10.7,24.11428571428572,29.81428571428571,91.52857142857144,100.0
Hajipur,2023-09-17,2023,Sep,37,2.9,24.58571428571429,31.64285714285714,85.64285714285714,100.0
Hajipur,2023-09-24,2023,Sep,38,5.542857142857143,24.52857142857143,32.18571428571428,76.84285714285714,100.0
Hajipur,2023-10-01,2023,Oct,39,5.814285714285715,24.25714285714286,33.91428571428571,74.97142857142856,100.0
Hajipur,2023-10-08,2023,Oct,40,0.0,23.31428571428571,34.55714285714286,54.58571428571429,99.87142857142858
Hajipur,2023-10-15,2023,Oct,41,0.0,22.17142857142857,35.3,46.22857142857143,100.0
Hajipur,2023-10-22,2023,Oct,42,0.0,21.25714285714286,34.58571428571428,44.5,99.88571428571429
Hajipur,2023-10-29,2023,Oct,43,0.0,16.95714285714286,32.65714285714286,36.14285714285715,98.67142857142858
Hajipur,2023-11-05,2023,Nov,44,0.0,19.01428571428571,32.75714285714285,42.82857142857143,98.2
Hajipur,2023-11-12,2023,Nov,45,0.0,20.25714285714286,32.61428571428571,44.2,95.71428571428571
Hajipur,2023-11-19,2023,Nov,46,0.0,18.07142857142857,32.04285714285714,42.44285714285714,96.98571428571428
Hajipur,2023-11-26,2023,Nov,47,0.05714285714285715,19.92857142857143,31.27142857142857,52.3,97.92857142857143
Hajipur,2023-12-03,2023,Dec,48,0.0,19.4,31.92857142857143,50.15714285714286,98.38571428571429
Hajipur,2023-12-10,2023,Dec,49,0.4857142857142857,19.12857142857143,27.64285714285714,65.65714285714286,96.24285714285715
Hajipur,2023-12-17,2023,Dec,50,0.0,14.51428571428571,30.92857142857143,38.01428571428572,99.12857142857142
Hajipur,2023-12-24,2023,Dec,51,0.0,13.2,31.1,30.27142857142857,95.68571428571428
Hajipur,2023-12-31,2023,Dec,52,0.0,14.68571428571429,31.24285714285714,44.47142857142858,100.0
Kalwakurthy,2018-01-07,2018,Jan,1,0.0,16.94761904761905,32.14761904761905,30.92380952380952,78.27142857142857
Kalwakurthy,2018-01-14,2018,Jan,2,0.0,15.82857142857143,31.83047619047619,35.04761904761905,77.27142857142857
Kalwakurthy,2018-01-21,2018,Jan,3,0.0,15.36190476190476,33.11904761904762,26.48571428571429,78.65714285714286
Kalwakurthy,2018-01-28,2018,Jan,4,0.0,15.78571428571429,32.54761904761905,29.00476190476191,78.4857142857143
Kalwakurthy,2018-02-04,2018,Feb,5,0.0,13.8952380952381,33.03333333333334,19.32380952380952,69.37619047619049
Kalwakurthy,2018-02-11,2018,Feb,6,0.0,17.62857142857143,33.32380952380952,24.1047619047619,69.83333333333333
Kalwakurthy,2018-02-18,2018,Feb,7,0.0,16.86190476190476,33.37619047619047,29.42380952380952,74.88571428571429
Kalwakurthy,2018-02-25,2018,Feb,8,0.0,16.46190476190476,34.86666666666667,19.9,66.62380952380951
Kalwakurthy,2018-03-04,2018,Mar,9,0.0,17.49047619047619,36.72857142857143,12.54761904761905,58.24285714285714
Kalwakurthy,2018-03-11,2018,Mar,10,0.0,19.65238095238095,37.66190476190476,11.33333333333333,62.15714285714286
Kalwakurthy,2018-03-18,2018,Mar,11,3.442857142857143,20.78571428571428,36.17619047619048,26.90952380952381,76.63333333333333
Kalwakurthy,2018-03-25,2018,Mar,12,0.0,21.55714285714286,37.34761904761905,23.37142857142857,70.45714285714287
Kalwakurthy,2018-04-01,2018,Apr,13,0.0,23.17619047619048,38.37142857142857,22.33333333333333,70.35238095238095
Kalwakurthy,2018-04-08,2018,Apr,14,2.009523809523809,23.44285714285714,37.87142857142857,27.68095238095238,83.31428571428572
Kalwakurthy,2018-04-15,2018,Apr,15,0.1571428571428571,23.57619047619048,36.94761904761905,29.68571428571428,73.9047619047619
Kalwakurthy,2018-04-22,2018,Apr,16,0.0,25.81904761904762,39.94285714285714,23.16190476190476,64.4
Kalwakurthy,2018-04-29,2018,Apr,17,0.1714285714285714,26.14285714285714,41.91904761904762,20.47619047619047,67.20476190476191
Kalwakurthy,2018-05-06,2018,May,18,0.7190476190476192,25.9,40.98095238095238,23.76666666666667,72.63333333333333
Kalwakurthy,2018-05-13,2018,May,19,0.01428571428571429,27.49523809523809,41.14285714285715,25.60952380952381,64.6952380952381
Kalwakurthy,2018-05-20,2018,May,20,0.04761904761904762,25.54285714285714,40.08095238095238,26.27142857142857,66.36190476190475
Kalwakurthy,2018-05-27,2018,May,21,0.0,28.01904761904762,40.5,25.14761904761905,60.4095238095238
Kalwakurthy,2018-06-03,2018,Jun,22,3.752380952380952,25.76190476190476,39.23333333333333,31.36190476190476,72.82857142857144
Kalwakurthy,2018-06-10,2018,Jun,23,0.9047619047619048,24.09047619047619,34.95238095238095,48.76190476190476,84.3
Kalwakurthy,2018-06-17,2018,Jun,24,0.3047619047619047,25.75238095238095,35.7,41.66190476190476,71.05714285714286
Kalwakurthy,2018-06-24,2018,Jun,25,0.0380952380952381,25.54761904761905,35.37619047619047,41.3047619047619,74.77619047619048
Kalwakurthy,2018-07-01,2018,Jul,26,0.5904761904761905,24.69047619047619,34.14285714285715,43.00476190476191,71.87142857142857
Kalwakurthy,2018-07-08,2018,Jul,27,1.661904761904762,24.31428571428572,33.54761904761905,46.68571428571428,77.42857142857143
Kalwakurthy,2018-07-15,2018,Jul,28,6.490476190476191,22.68095238095238,29.46190476190477,75.79523809523809,94.83333333333333
Kalwakurthy,2018-07-22,2018,Jul,29,0.4095238095238095,24.21904761904762,31.71428571428572,65.12857142857143,83.49047619047619
Kalwakurthy,2018-07-29,2018,Jul,30,0.980952380952381,24.38571428571429,33.6,49.84761904761905,75.75714285714287
Kalwakurthy,2018-08-05,2018,Aug,31,0.0380952380952381,24.39047619047619,34.45714285714286,46.22857142857143,73.9857142857143
Kalwakurthy,2018-08-12,2018,Aug,32,5.371428571428572,23.85238095238095,32.12380952380953,56.0047619047619,83.47619047619048
Kalwakurthy,2018-08-19,2018,Aug,33,2.547619047619047,23.56666666666667,30.38095238095238,78.60952380952381,95.68095238095238
Kalwakurthy,2018-08-26,2018,Aug,34,1.361904761904762,23.04285714285714,30.87142857142857,71.3952380952381,94.5047619047619
Kalwakurthy,2018-09-02,2018,Sep,35,0.8571428571428571,23.11904761904762,32.05714285714286,55.59999999999999,91.16190476190475
Kalwakurthy,2018-09-09,2018,Sep,36,0.2380952380952381,22.65238095238095,33.60952380952381,45.04761904761905,83.07142857142857
Kalwakurthy,2018-09-16,2018,Sep,37,0.3142857142857143,22.38571428571429,35.67142857142857,41.44761904761905,93.60952380952381
Kalwakurthy,2018-09-23,2018,Sep,38,1.252380952380952,22.59523809523809,31.68095238095238,48.27619047619047,90.76190476190476
Kalwakurthy,2018-09-30,2018,Sep,39,0.4428571428571429,22.84285714285714,33.97619047619047,40.68095238095238,90.63333333333333
Kalwakurthy,2018-10-07,2018,Oct,40,0.012,22.248,33.78,37.236,91.264
Kalwakurthy,2018-10-14,2018,Oct,41,0.0,19.50952380952381,34.59523809523809,30.74761904761905,82.75238095238095
Kalwakurthy,2018-10-21,2018,Oct,42,3.323809523809524,21.42380952380952,33.31428571428572,39.15238095238095,91.9952380952381
Kalwakurthy,2018-10-28,2018,Oct,43,0.0,18.33333333333333,33.91904761904762,25.9,90.83333333333333
Kalwakurthy,2018-11-04,2018,Nov,44,0.119047619047619,19.33809523809524,32.2047619047619,33.67619047619048,86.15714285714286
Kalwakurthy,2018-11-11,2018,Nov,45,0.0,18.09523809523809,33.7952380952381,31.09047619047619,93.55238095238094
Kalwakurthy,2018-11-18,2018,Nov,46,0.0,17.16666666666667,33.33333333333334,26.31904761904762,82.29047619047618
Kalwakurthy,2018-11-25,2018,Nov,47,0.0,19.67619047619048,31.76666666666667,35.27142857142857,86.66666666666667
Kalwakurthy,2018-12-02,2018,Dec,48,0.0,13.85238095238095,30.60952380952381,25.25238095238095,83.73809523809524
Kalwakurthy,2018-12-09,2018,Dec,49,0.119047619047619,19.56666666666667,30.36190476190476,42.91904761904762,94.86190476190475
Kalwakurthy,2018-12-16,2018,Dec,50,0.0,18.30952380952381,30.75238095238095,39.37142857142857,95.18571428571428
Kalwakurthy,2018-12-23,2018,Dec,51,0.0380952380952381,16.85238095238095,26.62857142857143,47.13809523809524,93.93809523809524
Kalwakurthy,2018-12-30,2018,Dec,52,0.0,15.6952380952381,31.26666666666667,30.42380952380952,86.78095238095239
Kalwakurthy,2019-01-06,2019,Jan,1,0.0,10.84285714285714,30.06666666666667,20.14285714285714,85.24761904761905
Kalwakurthy,2019-01-13,2019,Jan,2,0.0,13.29523809523809,30.81428571428572,22.96190476190476,88.24285714285713
Kalwakurthy,2019-01-20,2019,Jan,3,0.0,13.60952380952381,30.67142857142857,27.14285714285714,88.78095238095239
Kalwakurthy,2019-01-27,2019,Jan,4,0.3571428571428572,16.34761904761905,31.0,34.99047619047619,84.63333333333333
Kalwakurthy,2019-02-03,2019,Feb,5,3.271428571428571,15.97619047619048,26.60476190476191,46.51428571428571,91.11904761904762
Kalwakurthy,2019-02-10,2019,Feb,6,0.0,18.44761904761905,31.2047619047619,28.87619047619048,80.77619047619048
Kalwakurthy,2019-02-17,2019,Feb,7,0.0,18.86190476190476,32.77142857142857,28.06190476190476,90.4
Kalwakurthy,2019-02-24,2019,Feb,8,0.0,18.63809523809524,35.72380952380953,23.74761904761905,83.68571428571428
Kalwakurthy,2019-03-03,2019,Mar,9,0.0,19.5,35.2047619047619,25.01428571428571,85.44761904761906
Kalwakurthy,2019-03-10,2019,Mar,10,0.0,18.9,36.42380952380952,20.63333333333333,82.10952380952381
Kalwakurthy,2019-03-17,2019,Mar,11,0.0,19.13333333333333,36.9,17.31428571428571,71.70952380952382
Kalwakurthy,2019-03-24,2019,Mar,12,0.0,20.89047619047619,37.00952380952381,25.79047619047619,77.9095238095238
Kalwakurthy,2019-03-31,2019,Mar,13,0.0,21.6,38.40952380952381,27.16666666666667,68.3
Kalwakurthy,2019-04-07,2019,Apr,14,0.01428571428571429,22.93809523809524,39.44285714285714,24.65238095238096,79.95714285714286
Kalwakurthy,2019-04-14,2019,Apr,15,0.2285714285714286,22.37142857142857,39.80952380952381,30.62380952380952,74.0952380952381
Kalwakurthy,2019-04-21,2019,Apr,16,0.4666666666666667,23.03333333333333,39.73809523809524,28.93333333333333,70.75238095238095
Kalwakurthy,2019-04-28,2019,Apr,17,0.5380952380952382,22.62857142857143,39.57619047619048,22.73809523809524,74.84761904761905
Kalwakurthy,2019-05-05,2019,May,18,0.7619047619047619,24.91428571428572,40.77142857142857,17.94285714285714,61.31904761904762
Kalwakurthy,2019-05-12,2019,May,19,0.4047619047619048,26.28571428571428,41.48571428571429,9.752380952380953,49.28571428571428
Kalwakurthy,2019-05-19,2019,May,20,1.338095238095238,26.05714285714286,40.56666666666666,19.55714285714286,71.48095238095237
Kalwakurthy,2019-05-26,2019,May,21,0.1333333333333333,28.56190476190476,41.68095238095238,21.16190476190476,64.37619047619049
Kalwakurthy,2019-06-02,2019,Jun,22,0.2529411764705882,27.85294117647059,41.65882352941177,24.61764705882353,66.49411764705881
Kalwakurthy,2019-06-09,2019,Jun,23,9.528571428571428,25.8,38.58571428571429,38.64285714285715,84.74285714285715
Kalwakurthy,2019-06-16,2019,Jun,24,0.0,26.57142857142857,37.48571428571429,39.27142857142857,72.05714285714285
Kalwakurthy,2019-06-23,2019,Jun,25,6.8,25.54285714285714,36.0,38.6,75.35714285714286
Kalwakurthy,2019-06-30,2019,Jun,26,0.2142857142857143,24.61428571428572,32.85714285714285,54.31428571428571,85.75714285714285
Kalwakurthy,2019-07-07,2019,Jul,27,0.3428571428571429,24.1,31.54285714285714,55.47142857142858,88.07142857142857
Kalwakurthy,2019-07-14,2019,Jul,28,2.5,24.02857142857143,34.04285714285714,47.18571428571429,85.25714285714285
Kalwakurthy,2019-07-21,2019,Jul,29,3.514285714285715,23.58571428571429,33.21428571428572,56.52857142857142,94.48571428571428
Kalwakurthy,2019-07-28,2019,Jul,30,3.3,23.25714285714286,30.98571428571429,63.82857142857142,92.72857142857143
Kalwakurthy,2019-08-04,2019,Aug,31,7.871428571428572,22.3,27.07142857142857,80.21428571428571,96.5
Kalwakurthy,2019-08-11,2019,Aug,32,1.485714285714286,23.24285714285714,29.38571428571428,74.94285714285715,93.38571428571429
Kalwakurthy,2019-08-18,2019,Aug,33,0.8285714285714285,23.62857142857143,32.24285714285714,58.54285714285714,94.07142857142857
Kalwakurthy,2019-08-25,2019,Aug,34,1.214285714285714,23.37142857142857,31.87142857142857,67.47142857142858,96.14285714285714
Kalwakurthy,2019-09-01,2019,Sep,35,8.385714285714286,22.75714285714286,32.68571428571429,57.34285714285714,90.98571428571428
Kalwakurthy,2019-09-08,2019,Sep,36,1.671428571428571,23.01428571428571,28.95714285714286,79.54285714285713,95.45714285714287
Kalwakurthy,2019-09-15,2019,Sep,37,0.9500000000000001,23.00555555666667,31.22777777666667,68.25,94.80555555333332
Kalwakurthy,2019-09-22,2019,Sep,38,9.22857142857143,23.25714285714286,31.25238095285714,74.18095238142857,96.96190476142856
Kalwakurthy,2019-09-29,2019,Sep,39,11.85714285714286,22.89047619142857,32.33333333428571,68.0952380957143,97.19047619
Kalwakurthy,2019-10-06,2019,Oct,40,6.257142857142857,22.13333333285714,33.61904761857143,57.18095238142858,96.72380952428571
Kalwakurthy,2019-10-13,2019,Oct,41,11.45714285714286,22.1,32.82857142857143,61.45714285714286,96.85714285714286
Kalwakurthy,2019-10-20,2019,Oct,42,0.05714285714285715,22.91428571428571,30.41428571428571,69.77142857142857,96.7
Kalwakurthy,2019-10-27,2019,Oct,43,1.428571428571429,21.87142857142857,30.38571428571428,69.41428571428571,96.94285714285715
Kalwakurthy,2019-11-03,2019,Nov,44,0.9714285714285714,21.61428571428572,30.6,66.39999999999999,97.07142857142857
Kalwakurthy,2019-11-10,2019,Nov,45,2.528571428571428,20.64285714285714,33.22857142857143,48.1,95.55714285714285
Kalwakurthy,2019-11-17,2019,Nov,46,0.0,19.44285714285714,30.02857142857143,51.77142857142858,93.27142857142857
Kalwakurthy,2019-11-24,2019,Nov,47,0.0,18.34285714285715,30.0,50.01428571428572,94.32857142857142
Kalwakurthy,2019-12-01,2019,Dec,48,0.0,18.01428571428571,29.0,52.01428571428572,96.24285714285715
Kalwakurthy,2019-12-08,2019,Dec,49,0.04285714285714286,18.03809524,26.95714285571428,57.73809523857143,94.52380952285715
Kalwakurthy,2019-12-15,2019,Dec,50,0.0,16.59047619142857,28.96666666857143,45.40952380857143,96.30476190428571
Kalwakurthy,2019-12-22,2019,Dec,51,0.0,16.43809523857143,28.67142857,46.2,96.06190476142856
Kalwakurthy,2019-12-29,2019,Dec,52,0.0,17.69047618714286,28.93333333428572,47.50952380714286,95.61904761999999
Kalwakurthy,2020-01-05,2020,Jan,1,0.2571428571428572,19.47619047571429,29.28095238142857,50.94285714285714,97.31428571428572
Kalwakurthy,2020-01-12,2020,Jan,2,0.0,18.58571428571429,28.6,53.6,93.98571428571428
Kalwakurthy,2020-01-19,2020,Jan,3,0.0,16.11428571428571,30.74285714285714,32.77142857142857,95.78571428571429
Kalwakurthy,2020-01-26,2020,Jan,4,0.0,16.68571428571429,31.37142857142857,34.07142857142857,91.17142857142858
Kalwakurthy,2020-02-02,2020,Feb,5,0.0,18.77142857142857,32.64285714285715,37.75714285714286,91.81428571428572
Kalwakurthy,2020-02-09,2020,Feb,6,0.2285714285714286,18.55714285714286,31.87142857142857,36.75714285714286,93.48571428571428
Kalwakurthy,2020-02-16,2020,Feb,7,0.0,17.78571428571428,29.98571428571428,40.72857142857143,88.15714285714286
Kalwakurthy,2020-02-23,2020,Feb,8,0.0,16.45714285714286,32.78571428571428,25.88571428571428,90.47142857142856
Kalwakurthy,2020-03-01,2020,Mar,9,0.0,19.45714285714286,33.1,35.28571428571428,91.57142857142857
Kalwakurthy,2020-03-08,2020,Mar,10,0.02857142857142857,21.3,34.62857142857143,33.54285714285714,91.91428571428571
Kalwakurthy,2020-03-15,2020,Mar,11,0.0,21.7,35.22857142857143,37.58571428571429,89.82857142857142
Kalwakurthy,2020-03-22,2020,Mar,12,0.1428571428571428,21.37142857142857,36.62857142857143,27.62857142857143,88.21428571428571
Kalwakurthy,2020-03-29,2020,Mar,13,0.0,21.11428571428572,36.85714285714285,27.35714285714286,79.57142857142857
Kalwakurthy,2020-04-05,2020,Apr,14,0.08571428571428572,23.21428571428572,37.62857142857143,24.38571428571428,73.3
Kalwakurthy,2020-04-12,2020,Apr,15,0.7000000000000001,22.17142857142857,37.4,31.35714285714286,85.21428571428571
Kalwakurthy,2020-04-19,2020,Apr,16,0.0,22.75714285714286,38.5,20.4,74.55714285714285
Kalwakurthy,2020-04-26,2020,Apr,17,0.0,24.97142857142857,38.55714285714286,28.24285714285714,78.18571428571428
Kalwakurthy,2020-05-03,2020,May,18,0.9571428571428572,24.38571428571428,38.42857142857143,29.41428571428571,84.81428571428572
Kalwakurthy,2020-05-10,2020,May,19,1.571428571428571,26.24285714285714,38.75714285714286,34.58571428571428,82.11428571428571
Kalwakurthy,2020-05-17,2020,May,20,0.0,25.74285714285714,37.94285714285714,28.85714285714286,75.24285714285715
Kalwakurthy,2020-05-24,2020,May,21,0.0,27.14285714285714,40.34285714285714,17.42857142857143,67.85714285714286
Kalwakurthy,2020-05-31,2020,May,22,0.0,28.8,40.87142857142857,23.65714285714285,73.08571428571429
Kalwakurthy,2020-06-07,2020,Jun,23,3.871428571428571,25.0,35.5,44.61428571428571,85.71428571428571
Kalwakurthy,2020-06-14,2020,Jun,24,2.542857142857143,25.02857142857143,34.37142857142857,53.91428571428571,87.11428571428571
Kalwakurthy,2020-06-21,2020,Jun,25,6.614285714285714,24.58571428571429,33.08571428571428,59.22857142857143,94.7
Kalwakurthy,2020-06-28,2020,Jun,26,5.942857142857142,24.74285714285714,34.64285714285715,49.64285714285715,92.97142857142856
Kalwakurthy,2020-07-05,2020,Jul,27,6.442857142857143,24.16666666714286,32.70476190428571,64.55714285714285,95.37142857142858
Kalwakurthy,2020-07-12,2020,Jul,28,3.685714285714285,23.39999999857143,30.97619047714286,74.59047619,98.58571428571429
Kalwakurthy,2020-07-19,2020,Jul,29,9.171428571428573,23.27142857142857,29.69523809428571,78.41428571571429,97.31428571571428
Kalwakurthy,2020-07-26,2020,Jul,30,2.271428571428571,23.46666666714286,31.52380952428571,70.97142857285715,98.14761904714285
Kalwakurthy,2020-08-02,2020,Aug,31,3.242857142857143,23.85714285714286,31.95238095285714,69.28571428571429,97.20952381
Kalwakurthy,2020-08-09,2020,Aug,32,3.2,23.48095238285714,30.21428571428572,81.9047619057143,97.74761904857142
Kalwakurthy,2020-08-16,2020,Aug,33,21.3,22.29047619142857,26.76666666714286,85.00476190428571,97.92380952285714
Kalwakurthy,2020-08-23,2020,Aug,34,8.585714285714285,22.94285714285714,27.75714285714286,88.31904761714286,99.05714285571428
Kalwakurthy,2020-08-30,2020,Aug,35,1.242857142857143,23.15714285571428,30.86190476142857,77.80952381,97.64285714285714
Kalwakurthy,2020-09-06,2020,Sep,36,0.4285714285714285,23.32857142857143,32.60476190428572,68.23809523857143,97.89523809571428
Kalwakurthy,2020-09-13,2020,Sep,37,0.4142857142857143,23.32857142857143,33.57142857142857,58.61428571428571,96.38571428571429
Kalwakurthy,2020-09-20,2020,Sep,38,14.1,23.38571428571428,28.35714285714286,87.31428571428572,98.18571428571428
Kalwakurthy,2020-09-27,2020,Sep,39,12.32857142857143,22.87142857142857,29.7,82.78571428571429,98.44285714285715
Kalwakurthy,2020-10-04,2020,Oct,40,12.76666666666667,23.1,32.23333333333333,73.39999999999999,98.10000000000001
Kalwakurthy,2021-04-04,2021,Apr,13,0.0,22.7,39.72499999999999,8.6,65.875
Kalwakurthy,2021-04-11,2021,Apr,14,0.0,21.31428571428571,37.02857142857142,20.72857142857143,90.84285714285714
Kalwakurthy,2021-04-18,2021,Apr,15,0.2714285714285715,20.57142857142857,35.75714285714286,23.67142857142857,90.91428571428571
Kalwakurthy,2021-04-25,2021,Apr,16,0.6142857142857142,22.94285714285714,36.65714285714286,28.6,84.67142857142858
Kalwakurthy,2021-05-02,2021,May,17,0.08888888888888889,22.06666666666667,37.78888888888889,15.52222222222222,62.51111111111111
Kalwakurthy,2021-05-09,2021,May,18,0.0,24.14285714285714,36.77142857142857,12.72142857142857,39.95
Kalwakurthy,2021-05-16,2021,May,19,2.342857142857143,24.7,36.58571428571429,16.15,43.62857142857143
Kalwakurthy,2021-05-23,2021,May,20,1.557142857142857,24.31428571428571,35.1,37.58571428571429,88.42857142857143
Kalwakurthy,2021-05-30,2021,May,21,3.185714285714286,24.54285714285714,36.64285714285715,29.24285714285714,81.51428571428572
Kalwakurthy,2021-06-06,2021,Jun,22,1.028571428571428,23.57142857142857,35.04285714285714,38.25714285714286,90.32857142857142
Kalwakurthy,2021-06-13,2021,Jun,23,1.357142857142857,24.2,33.51428571428571,37.4,82.38571428571429
Kalwakurthy,2021-06-20,2021,Jun,24,1.185714285714286,23.37142857142857,32.0,44.84285714285715,82.05714285714285
Kalwakurthy,2021-06-27,2021,Jun,25,4.471428571428572,24.34285714285715,33.71428571428572,36.7,79.5
Kalwakurthy,2021-07-04,2021,Jul,26,0.9428571428571428,23.92857142857143,32.41428571428571,46.28571428571428,90.81428571428572
Kalwakurthy,2021-07-11,2021,Jul,27,2.785714285714286,23.47142857142857,33.35714285714285,45.4,94.34285714285714
Kalwakurthy,2021-07-18,2021,Jul,28,5.257142857142858,22.68571428571429,29.08571428571429,69.51428571428572,97.81428571428572
Kalwakurthy,2021-07-25,2021,Jul,29,5.942857142857143,22.47142857142857,28.24285714285714,70.17142857142856,96.24285714285715
Kalwakurthy,2021-08-01,2021,Aug,30,0.6571428571428571,23.22857142857143,31.31428571428571,49.9,88.87142857142858
Kalwakurthy,2021-08-08,2021,Aug,31,2.071428571428572,23.27142857142857,32.45714285714286,42.92857142857143,87.7
Kalwakurthy,2021-08-15,2021,Aug,32,2.071428571428571,24.18571428571429,33.07142857142857,42.64285714285715,88.60000000000001
Kalwakurthy,2021-08-22,2021,Aug,33,5.585714285714286,22.51428571428571,28.84285714285715,64.55714285714285,99.94285714285715
Kalwakurthy,2021-08-29,2021,Aug,34,5.842857142857143,22.92857142857143,31.6,56.72857142857143,100.0
Kalwakurthy,2021-09-05,2021,Sep,35,14.55714285714286,22.22857142857143,29.77142857142857,73.0142857142857,100.0
Kalwakurthy,2021-09-12,2021,Sep,36,3.3,22.35714285714286,29.57142857142857,70.81428571428572,99.94285714285715
Kalwakurthy,2021-09-19,2021,Sep,37,1.542857142857143,22.6,31.18571428571429,63.07142857142857,99.71428571428571
Kalwakurthy,2021-09-26,2021,Sep,38,4.471428571428572,22.71428571428572,32.14285714285715,59.71428571428572,100.0
Kalwakurthy,2021-10-03,2021,Oct,39,2.328571428571429,22.81428571428571,31.07142857142857,64.27142857142857,100.0
Kalwakurthy,2021-10-10,2021,Oct,40,9.342857142857142,22.81428571428571,32.22857142857143,58.4,100.0
Kalwakurthy,2021-10-17,2021,Oct,41,0.5285714285714286,21.54285714285714,32.15714285714286,49.84285714285714,98.61428571428571
Kalwakurthy,2021-10-24,2021,Oct,42,0.0,21.21428571428572,32.94285714285714,41.55714285714286,95.21428571428571
Kalwakurthy,2021-10-31,2021,Oct,43,0.5571428571428572,18.77142857142857,32.2,40.85714285714285,96.48571428571428
Kalwakurthy,2021-11-07,2021,Nov,44,0.1714285714285715,20.77142857142857,31.68571428571429,58.54285714285714,99.5
Kalwakurthy,2021-11-14,2021,Nov,45,0.3285714285714286,18.85714285714286,30.84285714285715,44.27142857142857,91.71428571428571
Kalwakurthy,2021-11-21,2021,Nov,46,2.242857142857143,22.34285714285715,28.77142857142857,70.97142857142858,100.0
Kalwakurthy,2021-11-28,2021,Nov,47,0.1142857142857143,19.64285714285714,32.1,52.0,98.84285714285714
Kalwakurthy,2021-12-05,2021,Dec,48,0.02857142857142857,18.7,30.4,48.28571428571428,98.44285714285715
Kalwakurthy,2021-12-12,2021,Dec,49,0.2714285714285714,18.02857142857143,31.81428571428571,42.42857142857143,98.18571428571428
